fir_id,officer_id,assigned_date,is_lead_officer
FIR-002428,OFF-0049,2025-05-28,True
FIR-002429,OFF-0080,2025-06-09,True
FIR-002430,OFF-0111,2025-07-30,True
FIR-002431,OFF-0173,2025-08-18,True
FIR-002432,OFF-0018,2025-08-28,True
FIR-002433,OFF-0111,2025-09-25,True
FIR-002434,OFF-0111,2025-09-22,True
FIR-002435,OFF-0080,2025-10-26,True
FIR-002436,OFF-0018,2025-10-29,True
FIR-002437,OFF-0049,2025-11-08,True
FIR-002438,OFF-0142,2025-11-30,True
FIR-002439,OFF-0173,2025-12-08,True
FIR-002440,OFF-0018,2025-12-16,True
FIR-002441,OFF-0050,2021-01-03,True
FIR-002442,OFF-0050,2021-02-22,True
FIR-002443,OFF-0050,2021-03-02,True
FIR-002444,OFF-0050,2021-04-10,True
FIR-002445,OFF-0050,2021-05-09,True
FIR-002446,OFF-0112,2021-06-08,True
FIR-002447,OFF-0112,2021-07-15,True
FIR-002448,OFF-0112,2021-08-09,True
FIR-002449,OFF-0112,2021-08-21,True
FIR-002450,OFF-0050,2021-09-15,True
FIR-002451,OFF-0112,2021-09-21,True
FIR-002452,OFF-0112,2021-10-10,True
FIR-002453,OFF-0050,2021-10-03,True
FIR-002454,OFF-0112,2021-11-17,True
FIR-002455,OFF-0112,2021-11-30,True
FIR-002456,OFF-0112,2021-12-23,True
FIR-002457,OFF-0112,2021-12-06,True
FIR-002458,OFF-0112,2022-01-03,True
FIR-002459,OFF-0050,2022-02-21,True
FIR-002460,OFF-0112,2022-03-09,True
FIR-002461,OFF-0112,2022-04-05,True
FIR-002462,OFF-0112,2022-05-14,True
FIR-002463,OFF-0050,2022-06-13,True
FIR-002464,OFF-0112,2022-07-16,True
FIR-002465,OFF-0050,2022-08-09,True
FIR-002466,OFF-0050,2022-08-29,True
FIR-002467,OFF-0050,2022-09-03,True
FIR-002468,OFF-0050,2022-09-27,True
FIR-002469,OFF-0050,2022-10-21,True
FIR-002470,OFF-0112,2022-10-28,True
FIR-002471,OFF-0050,2022-11-30,True
FIR-002472,OFF-0050,2022-11-29,True
FIR-002473,OFF-0050,2022-12-14,True
FIR-002474,OFF-0112,2022-12-27,True
FIR-002475,OFF-0050,2023-01-03,True
FIR-002476,OFF-0112,2023-02-28,True
FIR-002477,OFF-0112,2023-03-29,True
FIR-002478,OFF-0112,2023-04-10,True
FIR-002479,OFF-0112,2023-05-11,True
FIR-002480,OFF-0112,2023-06-26,True
FIR-002481,OFF-0112,2023-07-13,True
FIR-002482,OFF-0112,2023-08-07,True
FIR-002483,OFF-0050,2023-08-15,True
FIR-002484,OFF-0112,2023-09-05,True
FIR-002485,OFF-0050,2023-09-13,True
FIR-002486,OFF-0112,2023-10-09,True
FIR-002487,OFF-0112,2023-10-16,True
FIR-002488,OFF-0050,2023-11-10,True
FIR-002489,OFF-0112,2023-11-29,True
FIR-002490,OFF-0050,2023-12-07,True
FIR-002491,OFF-0112,2023-12-14,True
FIR-002492,OFF-0112,2024-01-18,True
FIR-002493,OFF-0112,2024-02-12,True
FIR-002494,OFF-0050,2024-03-31,True
FIR-002495,OFF-0050,2024-04-03,True
FIR-002496,OFF-0050,2024-05-07,True
FIR-002497,OFF-0112,2024-06-20,True
FIR-002498,OFF-0112,2024-07-08,True
FIR-002499,OFF-0112,2024-08-28,True
FIR-002500,OFF-0112,2024-08-09,True
FIR-002501,OFF-0050,2024-09-29,True
FIR-002502,OFF-0112,2024-09-22,True
FIR-002503,OFF-0112,2024-10-01,True
FIR-002504,OFF-0112,2024-10-19,True
FIR-002505,OFF-0112,2024-11-13,True
FIR-002506,OFF-0050,2024-11-24,True
FIR-002507,OFF-0050,2024-12-01,True
FIR-002508,OFF-0112,2024-12-07,True
FIR-002509,OFF-0112,2025-01-10,True
FIR-002510,OFF-0050,2025-02-08,True
FIR-002511,OFF-0112,2025-03-21,True
FIR-002512,OFF-0050,2025-04-07,True
FIR-002513,OFF-0050,2025-05-20,True
FIR-002514,OFF-0050,2025-06-27,True
FIR-002515,OFF-0050,2025-07-16,True
FIR-002516,OFF-0050,2025-08-24,True
FIR-002517,OFF-0112,2025-08-21,True
FIR-002518,OFF-0112,2025-09-05,True
FIR-002519,OFF-0112,2025-09-09,True
FIR-002520,OFF-0112,2025-10-04,True
FIR-002521,OFF-0112,2025-10-10,True
FIR-002522,OFF-0050,2025-11-09,True
FIR-002523,OFF-0050,2025-11-03,True
FIR-002524,OFF-0050,2025-12-20,True
FIR-002525,OFF-0050,2025-12-23,True
FIR-002526,OFF-0020,2021-01-15,True
FIR-002527,OFF-0020,2021-02-04,True
FIR-002528,OFF-0175,2021-03-04,True
FIR-002529,OFF-0051,2021-04-11,True
FIR-002530,OFF-0175,2021-05-03,True
FIR-002531,OFF-0175,2021-06-15,True
FIR-002532,OFF-0113,2021-07-29,True
FIR-002533,OFF-0082,2021-08-01,True
FIR-002534,OFF-0051,2021-08-25,True
FIR-002535,OFF-0051,2021-09-29,True
FIR-002536,OFF-0144,2021-09-17,True
FIR-002537,OFF-0051,2021-10-23,True
FIR-002538,OFF-0051,2021-10-22,True
FIR-002539,OFF-0051,2021-11-09,True
FIR-002540,OFF-0082,2021-11-05,True
FIR-002541,OFF-0082,2021-12-20,True
FIR-002542,OFF-0051,2021-12-06,True
FIR-002543,OFF-0051,2022-01-05,True
FIR-002544,OFF-0020,2022-02-23,True
FIR-002545,OFF-0144,2022-03-12,True
FIR-002546,OFF-0082,2022-04-19,True
FIR-002547,OFF-0020,2022-05-22,True
FIR-002548,OFF-0051,2022-06-17,True
FIR-002549,OFF-0082,2022-07-04,True
FIR-002550,OFF-0082,2022-08-30,True
FIR-002551,OFF-0175,2022-08-26,True
FIR-002552,OFF-0175,2022-09-30,True
FIR-002553,OFF-0113,2022-09-23,True
FIR-002554,OFF-0051,2022-10-01,True
FIR-002555,OFF-0175,2022-10-24,True
FIR-002556,OFF-0175,2022-11-06,True
FIR-002557,OFF-0020,2022-11-19,True
FIR-002558,OFF-0051,2022-12-21,True
FIR-002559,OFF-0175,2022-12-24,True
FIR-002560,OFF-0020,2023-01-21,True
FIR-002561,OFF-0051,2023-02-14,True
FIR-002562,OFF-0082,2023-03-14,True
FIR-002563,OFF-0082,2023-04-02,True
FIR-002564,OFF-0175,2023-05-07,True
FIR-002565,OFF-0020,2023-06-22,True
FIR-002566,OFF-0144,2023-07-06,True
FIR-002567,OFF-0082,2023-08-02,True
FIR-002568,OFF-0020,2023-08-28,True
FIR-002569,OFF-0020,2023-09-03,True
FIR-002570,OFF-0051,2023-09-24,True
FIR-002571,OFF-0144,2023-10-19,True
FIR-002572,OFF-0113,2023-10-31,True
FIR-002573,OFF-0082,2023-11-02,True
FIR-002574,OFF-0082,2023-11-30,True
FIR-002575,OFF-0082,2023-12-03,True
FIR-002576,OFF-0051,2023-12-04,True
FIR-002577,OFF-0082,2024-01-01,True
FIR-002578,OFF-0175,2024-02-23,True
FIR-002579,OFF-0082,2024-03-30,True
FIR-002580,OFF-0020,2024-04-10,True
FIR-002581,OFF-0113,2024-05-25,True
FIR-002582,OFF-0113,2024-06-25,True
FIR-002583,OFF-0082,2024-07-09,True
FIR-002584,OFF-0113,2024-08-19,True
FIR-002585,OFF-0175,2024-08-03,True
FIR-002586,OFF-0144,2024-09-10,True
FIR-002587,OFF-0144,2024-09-23,True
FIR-002588,OFF-0051,2024-10-14,True
FIR-002589,OFF-0113,2024-10-30,True
FIR-002590,OFF-0082,2024-11-21,True
FIR-002591,OFF-0144,2024-11-10,True
FIR-002592,OFF-0082,2024-12-01,True
FIR-002593,OFF-0020,2024-12-11,True
FIR-002594,OFF-0144,2025-01-01,True
FIR-002595,OFF-0175,2025-02-15,True
FIR-002596,OFF-0051,2025-03-03,True
FIR-002597,OFF-0113,2025-04-01,True
FIR-002598,OFF-0051,2025-05-02,True
FIR-002599,OFF-0144,2025-06-21,True
FIR-002600,OFF-0144,2025-07-11,True
FIR-002601,OFF-0113,2025-08-21,True
FIR-002602,OFF-0082,2025-08-07,True
FIR-002603,OFF-0175,2025-09-05,True
FIR-002604,OFF-0113,2025-09-23,True
FIR-002605,OFF-0051,2025-10-23,True
FIR-002606,OFF-0020,2025-10-06,True
FIR-002607,OFF-0175,2025-11-26,True
FIR-002608,OFF-0175,2025-11-05,True
FIR-002609,OFF-0175,2025-12-02,True
FIR-002610,OFF-0051,2025-12-29,True
FIR-002611,OFF-0083,2021-01-11,True
FIR-002612,OFF-0145,2021-02-19,True
FIR-002613,OFF-0114,2021-03-03,True
FIR-002614,OFF-0083,2021-04-16,True
FIR-002615,OFF-0176,2021-05-15,True
FIR-002616,OFF-0083,2021-06-01,True
FIR-002617,OFF-0145,2021-07-26,True
FIR-002618,OFF-0114,2021-08-22,True
FIR-002619,OFF-0114,2021-08-25,True
FIR-002620,OFF-0145,2021-09-21,True
FIR-002621,OFF-0145,2021-09-29,True
FIR-002622,OFF-0176,2021-10-04,True
FIR-002623,OFF-0083,2021-10-03,True
FIR-002624,OFF-0083,2021-11-14,True
FIR-002625,OFF-0176,2021-11-25,True
FIR-002626,OFF-0083,2021-12-21,True
FIR-002627,OFF-0114,2021-12-19,True
FIR-002628,OFF-0114,2022-01-12,True
FIR-002629,OFF-0176,2022-02-19,True
FIR-002630,OFF-0083,2022-03-11,True
FIR-002631,OFF-0083,2022-04-21,True
FIR-002632,OFF-0145,2022-05-26,True
FIR-002633,OFF-0145,2022-06-30,True
FIR-002634,OFF-0083,2022-07-03,True
FIR-002635,OFF-0176,2022-08-18,True
FIR-002636,OFF-0083,2022-08-26,True
FIR-002637,OFF-0083,2022-09-05,True
FIR-002638,OFF-0114,2022-09-14,True
FIR-002639,OFF-0176,2022-10-12,True
FIR-002640,OFF-0145,2022-10-24,True
FIR-002641,OFF-0176,2022-11-17,True
FIR-002642,OFF-0083,2022-11-20,True
FIR-002643,OFF-0176,2022-12-15,True
FIR-002644,OFF-0176,2022-12-26,True
FIR-002645,OFF-0145,2023-01-16,True
FIR-002646,OFF-0083,2023-02-10,True
FIR-002647,OFF-0114,2023-03-12,True
FIR-002648,OFF-0083,2023-04-02,True
FIR-002649,OFF-0114,2023-05-23,True
FIR-002650,OFF-0176,2023-06-25,True
FIR-002651,OFF-0176,2023-07-07,True
FIR-002652,OFF-0083,2023-08-17,True
FIR-002653,OFF-0145,2023-08-15,True
FIR-002654,OFF-0114,2023-09-04,True
FIR-002655,OFF-0176,2023-09-20,True
FIR-002656,OFF-0145,2023-10-19,True
FIR-002657,OFF-0083,2023-10-19,True
FIR-002658,OFF-0145,2023-11-20,True
FIR-002659,OFF-0114,2023-11-30,True
FIR-002660,OFF-0145,2023-12-03,True
FIR-002661,OFF-0114,2023-12-13,True
FIR-002662,OFF-0176,2024-01-20,True
FIR-002663,OFF-0083,2024-02-29,True
FIR-002664,OFF-0114,2024-03-20,True
FIR-002665,OFF-0176,2024-04-21,True
FIR-002666,OFF-0176,2024-05-07,True
FIR-002667,OFF-0114,2024-06-13,True
FIR-002668,OFF-0114,2024-07-09,True
FIR-002669,OFF-0083,2024-08-01,True
FIR-002670,OFF-0083,2024-08-01,True
FIR-002671,OFF-0145,2024-09-08,True
FIR-002672,OFF-0083,2024-09-03,True
FIR-002673,OFF-0145,2024-10-27,True
FIR-002674,OFF-0114,2024-10-30,True
FIR-002675,OFF-0114,2024-11-20,True
FIR-002676,OFF-0176,2024-11-15,True
FIR-002677,OFF-0145,2024-12-20,True
FIR-002678,OFF-0145,2024-12-17,True
FIR-002679,OFF-0083,2025-01-27,True
FIR-002680,OFF-0083,2025-02-07,True
FIR-002681,OFF-0145,2025-03-13,True
FIR-002682,OFF-0114,2025-04-06,True
FIR-002683,OFF-0114,2025-05-06,True
FIR-002684,OFF-0114,2025-06-13,True
FIR-002685,OFF-0083,2025-07-25,True
FIR-002686,OFF-0083,2025-08-28,True
FIR-002687,OFF-0176,2025-08-27,True
FIR-002688,OFF-0145,2025-09-09,True
FIR-002689,OFF-0176,2025-09-19,True
FIR-002690,OFF-0114,2025-10-02,True
FIR-002691,OFF-0114,2025-10-16,True
FIR-002692,OFF-0114,2025-11-14,True
FIR-002693,OFF-0145,2025-11-11,True
FIR-002694,OFF-0176,2025-12-04,True
FIR-002695,OFF-0083,2025-12-24,True
FIR-002696,OFF-0084,2021-01-27,True
FIR-002697,OFF-0146,2021-01-02,True
FIR-002698,OFF-0084,2021-01-06,True
FIR-002699,OFF-0022,2021-01-17,True
FIR-002700,OFF-0022,2021-02-05,True
FIR-002701,OFF-0146,2021-02-28,True
FIR-002702,OFF-0177,2021-02-19,True
FIR-002703,OFF-0146,2021-02-03,True
FIR-002704,OFF-0177,2021-03-03,True
FIR-002705,OFF-0177,2021-03-22,True
FIR-002706,OFF-0146,2021-03-12,True
FIR-002707,OFF-0177,2021-03-11,True
FIR-002708,OFF-0084,2021-04-25,True
FIR-002709,OFF-0084,2021-04-30,True
FIR-002710,OFF-0146,2021-04-01,True
FIR-002711,OFF-0022,2021-04-18,True
FIR-002712,OFF-0146,2021-05-21,True
FIR-002713,OFF-0022,2021-05-24,True
FIR-002714,OFF-0146,2021-05-15,True
FIR-002715,OFF-0177,2021-05-12,True
FIR-002716,OFF-0022,2021-06-05,True
FIR-002717,OFF-0177,2021-06-21,True
FIR-002718,OFF-0084,2021-06-20,True
FIR-002719,OFF-0022,2021-06-10,True
FIR-002720,OFF-0084,2021-07-04,True
FIR-002721,OFF-0146,2021-07-26,True
FIR-002722,OFF-0084,2021-07-22,True
FIR-002723,OFF-0084,2021-07-06,True
FIR-002724,OFF-0022,2021-08-23,True
FIR-002725,OFF-0177,2021-08-08,True
FIR-002726,OFF-0084,2021-08-08,True
FIR-002727,OFF-0146,2021-08-23,True
FIR-002728,OFF-0177,2021-08-23,True
FIR-002729,OFF-0177,2021-09-03,True
FIR-002730,OFF-0022,2021-09-12,True
FIR-002731,OFF-0177,2021-09-05,True
FIR-002732,OFF-0146,2021-09-16,True
FIR-002733,OFF-0022,2021-09-22,True
FIR-002734,OFF-0084,2021-10-29,True
FIR-002735,OFF-0146,2021-10-08,True
FIR-002736,OFF-0084,2021-10-17,True
FIR-002737,OFF-0022,2021-10-15,True
FIR-002738,OFF-0022,2021-10-23,True
FIR-002739,OFF-0146,2021-11-08,True
FIR-002740,OFF-0177,2021-11-21,True
FIR-002741,OFF-0146,2021-11-27,True
FIR-002742,OFF-0022,2021-11-09,True
FIR-002743,OFF-0177,2021-11-25,True
FIR-002744,OFF-0084,2021-12-19,True
FIR-002745,OFF-0177,2021-12-25,True
FIR-002746,OFF-0084,2021-12-04,True
FIR-002747,OFF-0146,2021-12-10,True
FIR-002748,OFF-0022,2022-01-31,True
FIR-002749,OFF-0177,2022-01-02,True
FIR-002750,OFF-0177,2022-01-19,True
FIR-002751,OFF-0146,2022-01-31,True
FIR-002752,OFF-0146,2022-02-22,True
FIR-002753,OFF-0022,2022-02-02,True
FIR-002754,OFF-0084,2022-02-08,True
FIR-002755,OFF-0084,2022-02-27,True
FIR-002756,OFF-0177,2022-03-11,True
FIR-002757,OFF-0084,2022-03-02,True
FIR-002758,OFF-0022,2022-03-12,True
FIR-002759,OFF-0022,2022-03-05,True
FIR-002760,OFF-0146,2022-04-28,True
FIR-002761,OFF-0022,2022-04-23,True
FIR-002762,OFF-0084,2022-04-09,True
FIR-002763,OFF-0084,2022-04-06,True
FIR-002764,OFF-0084,2022-05-29,True
FIR-002765,OFF-0022,2022-05-26,True
FIR-002766,OFF-0084,2022-05-22,True
FIR-002767,OFF-0084,2022-05-21,True
FIR-002768,OFF-0022,2022-06-20,True
FIR-002769,OFF-0084,2022-06-11,True
FIR-002770,OFF-0084,2022-06-16,True
FIR-002771,OFF-0177,2022-06-13,True
FIR-002772,OFF-0022,2022-07-03,True
FIR-002773,OFF-0146,2022-07-25,True
FIR-002774,OFF-0146,2022-07-23,True
FIR-002775,OFF-0022,2022-07-03,True
FIR-002776,OFF-0084,2022-08-02,True
FIR-002777,OFF-0177,2022-08-22,True
FIR-002778,OFF-0022,2022-08-14,True
FIR-002779,OFF-0177,2022-08-13,True
FIR-002780,OFF-0084,2022-08-25,True
FIR-002781,OFF-0146,2022-09-18,True
FIR-002782,OFF-0084,2022-09-15,True
FIR-002783,OFF-0022,2022-09-12,True
FIR-002784,OFF-0177,2022-09-19,True
FIR-002785,OFF-0084,2022-09-22,True
FIR-002786,OFF-0177,2022-10-05,True
FIR-002787,OFF-0084,2022-10-07,True
FIR-002788,OFF-0146,2022-10-31,True
FIR-002789,OFF-0146,2022-10-07,True
FIR-002790,OFF-0022,2022-10-16,True
FIR-002791,OFF-0084,2022-11-02,True
FIR-002792,OFF-0146,2022-11-02,True
FIR-002793,OFF-0022,2022-11-08,True
FIR-002794,OFF-0177,2022-11-14,True
FIR-002795,OFF-0084,2022-11-15,True
FIR-002796,OFF-0146,2022-12-15,True
FIR-002797,OFF-0146,2022-12-27,True
FIR-002798,OFF-0177,2022-12-24,True
FIR-002799,OFF-0177,2022-12-23,True
FIR-002800,OFF-0084,2023-01-14,True
FIR-002801,OFF-0022,2023-01-09,True
FIR-002802,OFF-0177,2023-01-01,True
FIR-002803,OFF-0022,2023-01-28,True
FIR-002804,OFF-0084,2023-02-23,True
FIR-002805,OFF-0177,2023-02-14,True
FIR-002806,OFF-0177,2023-02-18,True
FIR-002807,OFF-0084,2023-02-08,True
FIR-002808,OFF-0146,2023-03-01,True
FIR-002809,OFF-0177,2023-03-02,True
FIR-002810,OFF-0177,2023-03-14,True
FIR-002811,OFF-0146,2023-03-31,True
FIR-002812,OFF-0177,2023-04-05,True
FIR-002813,OFF-0022,2023-04-20,True
FIR-002814,OFF-0084,2023-04-08,True
FIR-002815,OFF-0022,2023-04-27,True
FIR-002816,OFF-0177,2023-05-20,True
FIR-002817,OFF-0146,2023-05-30,True
FIR-002818,OFF-0146,2023-05-29,True
FIR-002819,OFF-0084,2023-05-06,True
FIR-002820,OFF-0022,2023-06-27,True
FIR-002821,OFF-0022,2023-06-09,True
FIR-002822,OFF-0022,2023-06-16,True
FIR-002823,OFF-0146,2023-06-18,True
FIR-002824,OFF-0084,2023-07-31,True
FIR-002825,OFF-0022,2023-07-23,True
FIR-002826,OFF-0177,2023-07-05,True
FIR-002827,OFF-0022,2023-07-18,True
FIR-002828,OFF-0146,2023-08-28,True
FIR-002829,OFF-0177,2023-08-22,True
FIR-002830,OFF-0177,2023-08-08,True
FIR-002831,OFF-0177,2023-08-24,True
FIR-002832,OFF-0146,2023-08-12,True
FIR-002833,OFF-0177,2023-09-29,True
FIR-002834,OFF-0022,2023-09-12,True
FIR-002835,OFF-0084,2023-09-25,True
FIR-002836,OFF-0146,2023-09-14,True
FIR-002837,OFF-0022,2023-09-19,True
FIR-002838,OFF-0022,2023-10-20,True
FIR-002839,OFF-0084,2023-10-19,True
FIR-002840,OFF-0084,2023-10-05,True
FIR-002841,OFF-0022,2023-10-11,True
FIR-002842,OFF-0022,2023-10-25,True
FIR-002843,OFF-0146,2023-11-11,True
FIR-002844,OFF-0084,2023-11-30,True
FIR-002845,OFF-0084,2023-11-21,True
FIR-002846,OFF-0146,2023-11-21,True
FIR-002847,OFF-0084,2023-11-20,True
FIR-002848,OFF-0146,2023-12-06,True
FIR-002849,OFF-0177,2023-12-01,True
FIR-002850,OFF-0177,2023-12-11,True
FIR-002851,OFF-0146,2023-12-03,True
FIR-002852,OFF-0146,2024-01-21,True
FIR-002853,OFF-0146,2024-01-28,True
FIR-002854,OFF-0146,2024-01-23,True
FIR-002855,OFF-0022,2024-01-23,True
FIR-002856,OFF-0146,2024-02-24,True
FIR-002857,OFF-0146,2024-02-18,True
FIR-002858,OFF-0146,2024-02-16,True
FIR-002859,OFF-0146,2024-02-17,True
FIR-002860,OFF-0022,2024-03-03,True
FIR-002861,OFF-0177,2024-03-25,True
FIR-002862,OFF-0022,2024-03-07,True
FIR-002863,OFF-0146,2024-03-08,True
FIR-002864,OFF-0084,2024-04-03,True
FIR-002865,OFF-0177,2024-04-12,True
FIR-002866,OFF-0146,2024-04-29,True
FIR-002867,OFF-0146,2024-04-16,True
FIR-002868,OFF-0146,2024-05-25,True
FIR-002869,OFF-0022,2024-05-14,True
FIR-002870,OFF-0177,2024-05-13,True
FIR-002871,OFF-0022,2024-05-03,True
FIR-002872,OFF-0084,2024-06-28,True
FIR-002873,OFF-0177,2024-06-18,True
FIR-002874,OFF-0022,2024-06-12,True
FIR-002875,OFF-0146,2024-06-05,True
FIR-002876,OFF-0146,2024-07-09,True
FIR-002877,OFF-0022,2024-07-12,True
FIR-002878,OFF-0146,2024-07-31,True
FIR-002879,OFF-0084,2024-07-14,True
FIR-002880,OFF-0022,2024-08-08,True
FIR-002881,OFF-0022,2024-08-02,True
FIR-002882,OFF-0084,2024-08-25,True
FIR-002883,OFF-0022,2024-08-07,True
FIR-002884,OFF-0177,2024-08-16,True
FIR-002885,OFF-0177,2024-09-27,True
FIR-002886,OFF-0177,2024-09-04,True
FIR-002887,OFF-0084,2024-09-05,True
FIR-002888,OFF-0022,2024-09-13,True
FIR-002889,OFF-0022,2024-09-14,True
FIR-002890,OFF-0146,2024-10-28,True
FIR-002891,OFF-0084,2024-10-01,True
FIR-002892,OFF-0022,2024-10-23,True
FIR-002893,OFF-0084,2024-10-18,True
FIR-002894,OFF-0084,2024-10-24,True
FIR-002895,OFF-0084,2024-11-29,True
FIR-002896,OFF-0084,2024-11-09,True
FIR-002897,OFF-0177,2024-11-25,True
FIR-002898,OFF-0177,2024-11-30,True
FIR-002899,OFF-0177,2024-11-19,True
FIR-002900,OFF-0022,2024-12-04,True
FIR-002901,OFF-0146,2024-12-06,True
FIR-002902,OFF-0084,2024-12-13,True
FIR-002903,OFF-0177,2024-12-23,True
FIR-002904,OFF-0084,2025-01-19,True
FIR-002905,OFF-0146,2025-01-20,True
FIR-002906,OFF-0084,2025-01-01,True
FIR-002907,OFF-0146,2025-01-14,True
FIR-002908,OFF-0022,2025-02-23,True
FIR-002909,OFF-0084,2025-02-17,True
FIR-002910,OFF-0177,2025-02-07,True
FIR-002911,OFF-0022,2025-02-22,True
FIR-002912,OFF-0084,2025-03-20,True
FIR-002913,OFF-0084,2025-03-26,True
FIR-002914,OFF-0146,2025-03-24,True
FIR-002915,OFF-0084,2025-03-04,True
FIR-002916,OFF-0084,2025-04-28,True
FIR-002917,OFF-0084,2025-04-26,True
FIR-002918,OFF-0146,2025-04-15,True
FIR-002919,OFF-0146,2025-04-19,True
FIR-002920,OFF-0022,2025-05-08,True
FIR-002921,OFF-0146,2025-05-24,True
FIR-002922,OFF-0022,2025-05-24,True
FIR-002923,OFF-0177,2025-05-14,True
FIR-002924,OFF-0084,2025-06-02,True
FIR-002925,OFF-0177,2025-06-23,True
FIR-002926,OFF-0146,2025-06-05,True
FIR-002927,OFF-0084,2025-06-05,True
FIR-002928,OFF-0084,2025-07-25,True
FIR-002929,OFF-0022,2025-07-18,True
FIR-002930,OFF-0084,2025-07-05,True
FIR-002931,OFF-0022,2025-07-01,True
FIR-002932,OFF-0022,2025-08-26,True
FIR-002933,OFF-0146,2025-08-12,True
FIR-002934,OFF-0146,2025-08-13,True
FIR-002935,OFF-0146,2025-08-15,True
FIR-002936,OFF-0146,2025-08-28,True
FIR-002937,OFF-0146,2025-09-19,True
FIR-002938,OFF-0022,2025-09-14,True
FIR-002939,OFF-0084,2025-09-12,True
FIR-002940,OFF-0146,2025-09-23,True
FIR-002941,OFF-0177,2025-09-18,True
FIR-002942,OFF-0022,2025-10-08,True
FIR-002943,OFF-0022,2025-10-15,True
FIR-002944,OFF-0022,2025-10-30,True
FIR-002945,OFF-0177,2025-10-31,True
FIR-002946,OFF-0022,2025-10-03,True
FIR-002947,OFF-0022,2025-11-06,True
FIR-002948,OFF-0177,2025-11-12,True
FIR-002949,OFF-0022,2025-11-02,True
FIR-002950,OFF-0084,2025-11-22,True
FIR-002951,OFF-0177,2025-11-23,True
FIR-002952,OFF-0177,2025-12-15,True
FIR-002953,OFF-0177,2025-12-03,True
FIR-002954,OFF-0084,2025-12-13,True
FIR-002955,OFF-0022,2025-12-17,True
FIR-002956,OFF-0085,2021-01-02,True
FIR-002957,OFF-0023,2021-02-18,True
FIR-002958,OFF-0085,2021-03-23,True
FIR-002959,OFF-0116,2021-04-05,True
FIR-002960,OFF-0023,2021-05-31,True
FIR-002961,OFF-0116,2021-06-27,True
FIR-002962,OFF-0054,2021-07-05,True
FIR-002963,OFF-0116,2021-08-16,True
FIR-002964,OFF-0054,2021-08-09,True
FIR-002965,OFF-0023,2021-09-08,True
FIR-002966,OFF-0085,2021-09-23,True
FIR-002967,OFF-0023,2021-10-10,True
FIR-002968,OFF-0054,2021-10-19,True
FIR-002969,OFF-0054,2021-11-30,True
FIR-002970,OFF-0085,2021-11-02,True
FIR-002971,OFF-0023,2021-12-03,True
FIR-002972,OFF-0085,2021-12-09,True
FIR-002973,OFF-0085,2022-01-19,True
FIR-002974,OFF-0023,2022-02-18,True
FIR-002975,OFF-0023,2022-03-12,True
FIR-002976,OFF-0054,2022-04-06,True
FIR-002977,OFF-0023,2022-05-08,True
FIR-002978,OFF-0116,2022-06-28,True
FIR-002979,OFF-0085,2022-07-02,True
FIR-002980,OFF-0116,2022-08-26,True
FIR-002981,OFF-0054,2022-08-12,True
FIR-002982,OFF-0085,2022-09-09,True
FIR-002983,OFF-0054,2022-09-14,True
FIR-002984,OFF-0116,2022-10-15,True
FIR-002985,OFF-0023,2022-10-13,True
FIR-002986,OFF-0085,2022-11-04,True
FIR-002987,OFF-0085,2022-11-06,True
FIR-002988,OFF-0085,2022-12-27,True
FIR-002989,OFF-0023,2022-12-03,True
FIR-002990,OFF-0023,2023-01-01,True
FIR-002991,OFF-0054,2023-02-28,True
FIR-002992,OFF-0023,2023-03-03,True
FIR-002993,OFF-0085,2023-04-27,True
FIR-002994,OFF-0054,2023-05-02,True
FIR-002995,OFF-0023,2023-06-06,True
FIR-002996,OFF-0054,2023-07-23,True
FIR-002997,OFF-0116,2023-08-14,True
FIR-002998,OFF-0116,2023-08-08,True
FIR-002999,OFF-0116,2023-09-09,True
FIR-003000,OFF-0116,2023-09-06,True
FIR-003001,OFF-0116,2023-10-29,True
FIR-003002,OFF-0085,2023-10-19,True
FIR-003003,OFF-0116,2023-11-24,True
FIR-003004,OFF-0085,2023-11-03,True
FIR-003005,OFF-0116,2023-12-11,True
FIR-003006,OFF-0054,2023-12-01,True
FIR-003007,OFF-0116,2024-01-24,True
FIR-003008,OFF-0054,2024-02-17,True
FIR-003009,OFF-0054,2024-03-11,True
FIR-003010,OFF-0054,2024-04-09,True
FIR-003011,OFF-0023,2024-05-07,True
FIR-003012,OFF-0085,2024-06-04,True
FIR-003013,OFF-0023,2024-07-30,True
FIR-003014,OFF-0116,2024-08-11,True
FIR-003015,OFF-0085,2024-08-17,True
FIR-003016,OFF-0054,2024-09-24,True
FIR-003017,OFF-0023,2024-09-22,True
FIR-003018,OFF-0023,2024-10-02,True
FIR-003019,OFF-0116,2024-10-25,True
FIR-003020,OFF-0023,2024-11-29,True
FIR-003021,OFF-0023,2024-11-26,True
FIR-003022,OFF-0085,2024-12-03,True
FIR-003023,OFF-0116,2024-12-16,True
FIR-003024,OFF-0023,2025-01-28,True
FIR-003025,OFF-0116,2025-02-19,True
FIR-003026,OFF-0023,2025-03-09,True
FIR-003027,OFF-0054,2025-04-19,True
FIR-003028,OFF-0116,2025-05-23,True
FIR-003029,OFF-0054,2025-06-01,True
FIR-003030,OFF-0054,2025-07-31,True
FIR-003031,OFF-0085,2025-08-18,True
FIR-003032,OFF-0116,2025-08-09,True
FIR-003033,OFF-0116,2025-09-25,True
FIR-003034,OFF-0054,2025-09-23,True
